timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
32644911,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750140.0,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
32844909,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750141.8,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
33044910,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750143.8,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
33244913,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750145.5,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
33444959,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750147.2,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
33643955,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750149.0,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
33843910,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750150.5,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
34043910,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750152.8,99.99,99.99,100,22,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
34243913,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750154.2,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
34444012,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750156.0,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
34644905,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750158.0,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
34841474,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750160.0,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
35044912,0,0,0,-17000,0,1000.00006,3.1415925,4294967.5,3750161.5,99.99,99.99,100,23,0.0,0.0,0.0,0.0,0.0,0,nan,0.0,0,0,0
