t,angle
97.116184,18.3587627967574
97.12619,17.1561562331914
97.136181,15.5784551716612
97.146181,14.2649964925514
97.156183,12.9715481079919
97.166182,11.7701068009888
97.176182,10.0210506633356
97.186184,8.8533356911559
97.196183,7.42583757976526
97.206182,6.18603013708301
97.216216,4.25259394658433
97.226205,2.95755314657223
97.23619,1.39974800498932
97.24622,0.0295727232424581
97.256246,-1.34065437014515
97.266208,-3.10535110087917
97.276181,-4.25038510079082
97.286182,-5.78931595651012
97.296182,-7.32827795522358
97.306181,-8.88610356440711
97.316182,-10.2747362877825
97.326182,-11.6261168711007
97.336181,-12.9588211089255
97.346183,-14.5728720799284
97.356181,-15.8302958486882
97.366181,-16.9749083620248
97.376181,-18.0259536499146
97.386197,-19.1709422956222
97.396182,-20.4663555458536
97.406183,-21.4822402444559
97.416182,-22.422495586659
97.426181,-23.155256251605
97.436183,-24.0570356923436
97.446208,-24.915312030902
97.456198,-25.6266173106465
97.466182,-26.4523505371509
97.476181,-27.2048446751814
97.486181,-27.5057921849874
97.496182,-28.2960188406963
97.506181,-28.4678160702339
97.516181,-28.7493850254951
97.526182,-29.2776425559994
97.536182,-29.540939535354
97.546183,-29.8986276229972
97.556181,-30.0112634243372
97.566181,-29.842833410421
97.576218,-29.9184608649063
97.586184,-30.1448485880803
97.596183,-29.9190083862658
97.606183,-29.9377816394685
97.616182,-30.1599320250864
97.626181,-30.1614442100965
